Bicyclestop-ID,District_ID,Zipcode,District
458431,5,28002,chamartin
458436,3,28007,retiro
458445,3,28007,retiro
458595,5,28002,chamartin
98491,16,28043,hortaleza
297575,13,28038,puente de vallecas
374749,1,28013,centro
7180027,21,28042,barajas
7180211,16,28043,hortaleza
458412,5,28002,chamartin
458415,5,28002,chamartin
458461,5,28002,chamartin
458466,5,28002,chamartin
458468,5,28002,chamartin
60408,16,28043,hortaleza
65484,16,28043,hortaleza
73114,16,28043,hortaleza
73169,21,28042,barajas
76191,15,28037,ciudad lineal
77008,16,28043,hortaleza
98366,16,28043,hortaleza
98368,16,28043,hortaleza
98562,20,28022,san blas-canillejas
98565,20,28022,san blas-canillejas
147561,4,28001,salamanca
304822,14,28030,moratalaz
7181355,15,28037,ciudad lineal
7182539,20,28022,san blas-canillejas
458510,4,28001,salamanca
458517,3,28007,retiro
458519,3,28007,retiro
458564,4,28001,salamanca
423845,6,28020,tetuan
458498,3,28007,retiro
458532,4,28001,salamanca
458541,4,28001,salamanca
73197,15,28037,ciudad lineal
7099392,4,28001,salamanca
375154,9,28008,moncloa-aravaca
385356,9,28008,moncloa-aravaca
388162,9,28008,moncloa-aravaca
458516,4,28001,salamanca
458518,4,28001,salamanca
458565,4,28001,salamanca
458511,3,28007,retiro
415237,9,28008,moncloa-aravaca
458653,5,28002,chamartin
458654,5,28002,chamartin
458633,5,28002,chamartin
458634,5,28002,chamartin
458640,5,28002,chamartin
458647,5,28002,chamartin
458649,5,28002,chamartin
96328,15,28037,ciudad lineal
96868,16,28043,hortaleza
98693,15,28037,ciudad lineal
98694,15,28037,ciudad lineal
98730,15,28037,ciudad lineal
99109,15,28037,ciudad lineal
458486,4,28001,salamanca
458488,4,28001,salamanca
458522,3,28007,retiro
458525,3,28007,retiro
458551,3,28007,retiro
458556,3,28007,retiro
458558,3,28007,retiro
73187,16,28043,hortaleza
98258,20,28022,san blas-canillejas
98381,16,28043,hortaleza
98386,16,28043,hortaleza
458355,3,28007,retiro
458481,3,28007,retiro
73163,16,28043,hortaleza
76192,15,28037,ciudad lineal
98365,16,28043,hortaleza
98362,16,28043,hortaleza
98561,20,28022,san blas-canillejas
98568,20,28022,san blas-canillejas
297356,18,28031,villa de vallecas
458411,5,28002,chamartin
458416,5,28002,chamartin
458418,5,28002,chamartin
458462,5,28002,chamartin
7099393,4,28001,salamanca
373343,1,28013,centro
88070,15,28037,ciudad lineal
98494,16,28043,hortaleza
434000,9,28008,moncloa-aravaca
458433,5,28002,chamartin
458434,5,28002,chamartin
458447,5,28002,chamartin
458449,5,28002,chamartin
458597,5,28002,chamartin
458599,5,28002,chamartin
457838,3,28007,retiro
457842,3,28007,retiro
458604,5,28002,chamartin
7099394,4,28001,salamanca
458621,5,28002,chamartin
458652,5,28002,chamartin
458655,5,28002,chamartin
94556,20,28022,san blas-canillejas
408905,1,28013,centro
457847,3,28007,retiro
457849,3,28007,retiro
98628,20,28022,san blas-canillejas
458413,5,28002,chamartin
458469,5,28002,chamartin
60409,16,28043,hortaleza
380406,9,28008,moncloa-aravaca
458623,5,28002,chamartin
458650,5,28002,chamartin
458659,5,28002,chamartin
7099395,4,28001,salamanca
458333,3,28007,retiro
458530,4,28001,salamanca
458539,4,28001,salamanca
250416,18,28031,villa de vallecas
458606,5,28002,chamartin
94502,21,28042,barajas
94505,20,28022,san blas-canillejas
95545,15,28037,ciudad lineal
96314,20,28022,san blas-canillejas
98705,15,28037,ciudad lineal
458566,4,28001,salamanca
458568,4,28001,salamanca
75169,16,28043,hortaleza
304820,14,28030,moratalaz
429056,9,28008,moncloa-aravaca
438861,9,28008,moncloa-aravaca
458316,3,28007,retiro
458512,4,28001,salamanca
458531,4,28001,salamanca
458536,4,28001,salamanca
458538,4,28001,salamanca
458542,4,28001,salamanca
65479,15,28037,ciudad lineal
73194,16,28043,hortaleza
76162,20,28022,san blas-canillejas
96057,16,28043,hortaleza
98242,20,28022,san blas-canillejas
458296,3,28007,retiro
458298,3,28007,retiro
458656,5,28002,chamartin
458658,5,28002,chamartin
69314,15,28037,ciudad lineal
94485,21,28042,barajas
94521,20,28022,san blas-canillejas
94528,20,28022,san blas-canillejas
94526,20,28022,san blas-canillejas
94555,20,28022,san blas-canillejas
94552,20,28022,san blas-canillejas
96870,16,28043,hortaleza
96877,16,28043,hortaleza
96879,16,28043,hortaleza
98682,20,28022,san blas-canillejas
98685,20,28022,san blas-canillejas
98721,15,28037,ciudad lineal
98728,15,28037,ciudad lineal
99111,15,28037,ciudad lineal
380040,9,28008,moncloa-aravaca
458567,4,28001,salamanca
458569,4,28001,salamanca
304821,14,28030,moratalaz
458310,3,28007,retiro
458513,3,28007,retiro
458514,4,28001,salamanca
415950,9,28008,moncloa-aravaca
458600,5,28002,chamartin
458607,5,28002,chamartin
94504,20,28022,san blas-canillejas
94503,21,28042,barajas
96315,20,28022,san blas-canillejas
98703,15,28037,ciudad lineal
98704,15,28037,ciudad lineal
243974,14,28030,moratalaz
7099396,4,28001,salamanca
458437,3,28007,retiro
458443,5,28002,chamartin
458444,5,28002,chamartin
98490,16,28043,hortaleza
7099397,4,28001,salamanca
7141898,3,28007,retiro
297574,13,28038,puente de vallecas
457835,3,28007,retiro
72888,20,28022,san blas-canillejas
78768,16,28043,hortaleza
78766,21,28042,barajas
98627,20,28022,san blas-canillejas
98654,15,28037,ciudad lineal
98653,15,28037,ciudad lineal
436572,1,28013,centro
73200,15,28037,ciudad lineal
94478,21,28042,barajas
98671,15,28037,ciudad lineal
389905,9,28008,moncloa-aravaca
458602,5,28002,chamartin
458605,5,28002,chamartin
94501,21,28042,barajas
94506,20,28022,san blas-canillejas
94508,20,28022,san blas-canillejas
95546,15,28037,ciudad lineal
96317,20,28022,san blas-canillejas
98706,15,28037,ciudad lineal
264366,13,28038,puente de vallecas
458330,3,28007,retiro
458343,3,28007,retiro
458490,3,28007,retiro
458497,3,28007,retiro
458499,3,28007,retiro
458533,4,28001,salamanca
458534,4,28001,salamanca
458540,4,28001,salamanca
458549,4,28001,salamanca
73191,16,28043,hortaleza
73196,16,28043,hortaleza
73198,21,28042,barajas
250415,18,28031,villa de vallecas
381988,1,28013,centro
458293,3,28007,retiro
72242,20,28022,san blas-canillejas
72245,20,28022,san blas-canillejas
73202,21,28042,barajas
84149,15,28037,ciudad lineal
96881,16,28043,hortaleza
99043,20,28022,san blas-canillejas
98673,15,28037,ciudad lineal
458464,5,28002,chamartin
98363,16,28043,hortaleza
98364,16,28043,hortaleza
98560,15,28037,ciudad lineal
98567,20,28022,san blas-canillejas
458410,5,28002,chamartin
458417,5,28002,chamartin
441694,9,28008,moncloa-aravaca
98625,20,28022,san blas-canillejas
98658,15,28037,ciudad lineal
98656,15,28037,ciudad lineal
98651,15,28037,ciudad lineal
458245,4,28001,salamanca
458432,3,28007,retiro
458441,5,28002,chamartin
458446,5,28002,chamartin
458448,5,28002,chamartin
88071,15,28037,ciudad lineal
98492,16,28043,hortaleza
263668,13,28038,puente de vallecas
94463,21,28042,barajas
94464,21,28042,barajas
97975,16,28043,hortaleza
98067,15,28037,ciudad lineal
98664,15,28037,ciudad lineal
98663,15,28037,ciudad lineal
244260,13,28038,puente de vallecas
458407,5,28002,chamartin
458409,5,28002,chamartin
458473,3,28007,retiro
458474,5,28002,chamartin
63446,20,28022,san blas-canillejas
73172,16,28043,hortaleza
76183,15,28037,ciudad lineal
76184,15,28037,ciudad lineal
98300,21,28042,barajas
98504,16,28043,hortaleza
98503,16,28043,hortaleza
98632,15,28037,ciudad lineal
98641,15,28037,ciudad lineal
98646,15,28037,ciudad lineal
98648,15,28037,ciudad lineal
109200,16,28043,hortaleza
244236,13,28038,puente de vallecas
458255,4,28001,salamanca
458422,5,28002,chamartin
458425,5,28002,chamartin
458456,5,28002,chamartin
458458,5,28002,chamartin
63463,20,28022,san blas-canillejas
63464,20,28022,san blas-canillejas
73159,16,28043,hortaleza
78460,16,28043,hortaleza
88068,15,28037,ciudad lineal
98485,16,28043,hortaleza
98555,20,28022,san blas-canillejas
109160,16,28043,hortaleza
109169,16,28043,hortaleza
458666,5,28002,chamartin
67741,16,28043,hortaleza
94511,20,28022,san blas-canillejas
94516,20,28022,san blas-canillejas
94518,20,28022,san blas-canillejas
94565,20,28022,san blas-canillejas
94562,20,28022,san blas-canillejas
96307,15,28037,ciudad lineal
97809,20,28022,san blas-canillejas
98716,15,28037,ciudad lineal
98718,15,28037,ciudad lineal
420364,1,28013,centro
458378,8,28029,fuencarral-el pardo
65230,16,28043,hortaleza
65239,21,28042,barajas
109193,16,28043,hortaleza
109194,16,28043,hortaleza
458637,5,28002,chamartin
458639,5,28002,chamartin
458643,5,28002,chamartin
67717,16,28043,hortaleza
92977,16,28043,hortaleza
94293,16,28043,hortaleza
94490,21,28042,barajas
94499,21,28042,barajas
94533,20,28022,san blas-canillejas
94540,20,28022,san blas-canillejas
94534,20,28022,san blas-canillejas
94547,20,28022,san blas-canillejas
94549,20,28022,san blas-canillejas
96322,15,28037,ciudad lineal
96325,15,28037,ciudad lineal
98690,15,28037,ciudad lineal
98734,15,28037,ciudad lineal
98733,15,28037,ciudad lineal
258899,13,28038,puente de vallecas
7122950,8,28029,fuencarral-el pardo
430005,1,28013,centro
458329,3,28007,retiro
458480,5,28002,chamartin
458487,3,28007,retiro
458489,4,28001,salamanca
458523,3,28007,retiro
458524,4,28001,salamanca
458550,3,28007,retiro
458557,3,28007,retiro
73181,16,28043,hortaleza
73188,21,28042,barajas
73186,16,28043,hortaleza
76170,20,28022,san blas-canillejas
76179,15,28037,ciudad lineal
98380,16,28043,hortaleza
98387,16,28043,hortaleza
113782,20,28022,san blas-canillejas
458259,4,28001,salamanca
458420,5,28002,chamartin
458427,5,28002,chamartin
458429,5,28002,chamartin
458453,5,28002,chamartin
458454,5,28002,chamartin
61944,20,28022,san blas-canillejas
63461,20,28022,san blas-canillejas
63466,20,28022,san blas-canillejas
88667,16,28043,hortaleza
98489,16,28043,hortaleza
98557,20,28022,san blas-canillejas
98559,15,28037,ciudad lineal
109162,16,28043,hortaleza
109165,16,28043,hortaleza
113756,20,28022,san blas-canillejas
113758,20,28022,san blas-canillejas
7141899,3,28007,retiro
418400,1,28013,centro
374442,9,28008,moncloa-aravaca
457851,3,28007,retiro
78771,16,28043,hortaleza
98630,20,28022,san blas-canillejas
98637,15,28037,ciudad lineal
98644,15,28037,ciudad lineal
98639,15,28037,ciudad lineal
109202,16,28043,hortaleza
109205,16,28043,hortaleza
7141900,3,28007,retiro
244234,13,28038,puente de vallecas
248040,13,28038,puente de vallecas
458402,5,28002,chamartin
458405,5,28002,chamartin
458471,3,28007,retiro
458476,5,28002,chamartin
458478,5,28002,chamartin
60411,16,28043,hortaleza
63443,20,28022,san blas-canillejas
73170,21,28042,barajas
73177,16,28043,hortaleza
73179,16,28043,hortaleza
98371,16,28043,hortaleza
98376,16,28043,hortaleza
98378,16,28043,hortaleza
98501,16,28043,hortaleza
98995,15,28037,ciudad lineal
109147,16,28043,hortaleza
113773,20,28022,san blas-canillejas
113774,20,28022,san blas-canillejas
79119,20,28022,san blas-canillejas
97977,16,28043,hortaleza
98666,15,28037,ciudad lineal
98668,15,28037,ciudad lineal
98661,15,28037,ciudad lineal
458482,4,28001,salamanca
458521,3,28007,retiro
458526,4,28001,salamanca
458552,3,28007,retiro
73183,16,28043,hortaleza
76172,20,28022,san blas-canillejas
76175,20,28022,san blas-canillejas
98385,16,28043,hortaleza
98382,16,28043,hortaleza
113780,20,28022,san blas-canillejas
113789,20,28022,san blas-canillejas
113787,20,28022,san blas-canillejas
437229,9,28008,moncloa-aravaca
458635,5,28002,chamartin
458648,5,28002,chamartin
71328,20,28022,san blas-canillejas
92972,16,28043,hortaleza
92975,16,28043,hortaleza
94492,21,28042,barajas
94495,21,28042,barajas
94531,20,28022,san blas-canillejas
94536,20,28022,san blas-canillejas
94542,20,28022,san blas-canillejas
94538,20,28022,san blas-canillejas
94545,20,28022,san blas-canillejas
7141901,3,28007,retiro
96329,15,28037,ciudad lineal
96869,16,28043,hortaleza
98692,15,28037,ciudad lineal
98695,15,28037,ciudad lineal
98736,15,28037,ciudad lineal
458300,3,28007,retiro
458503,3,28007,retiro
458504,4,28001,salamanca
458570,4,28001,salamanca
65235,15,28037,ciudad lineal
65241,16,28043,hortaleza
72192,16,28043,hortaleza
94077,16,28043,hortaleza
109191,16,28043,hortaleza
109196,16,28043,hortaleza
109198,16,28043,hortaleza
385439,9,28008,moncloa-aravaca
458610,5,28002,chamartin
458619,5,28002,chamartin
458663,5,28002,chamartin
458664,5,28002,chamartin
67743,16,28043,hortaleza
94514,20,28022,san blas-canillejas
94513,20,28022,san blas-canillejas
94560,20,28022,san blas-canillejas
96302,20,28022,san blas-canillejas
7141902,3,28007,retiro
96305,20,28022,san blas-canillejas
97802,20,28022,san blas-canillejas
97805,20,28022,san blas-canillejas
98714,15,28037,ciudad lineal
98713,15,28037,ciudad lineal
458350,3,28007,retiro
458357,3,28007,retiro
458483,4,28001,salamanca
458484,4,28001,salamanca
458520,3,28007,retiro
458553,3,28007,retiro
458554,3,28007,retiro
73182,15,28037,ciudad lineal
76173,20,28022,san blas-canillejas
98383,16,28043,hortaleza
98384,16,28043,hortaleza
113786,20,28022,san blas-canillejas
113781,20,28022,san blas-canillejas
113788,20,28022,san blas-canillejas
458289,3,28007,retiro
458665,5,28002,chamartin
458611,5,28002,chamartin
458616,5,28002,chamartin
458618,5,28002,chamartin
458662,5,28002,chamartin
67742,16,28043,hortaleza
94512,20,28022,san blas-canillejas
94515,20,28022,san blas-canillejas
96303,20,28022,san blas-canillejas
96304,20,28022,san blas-canillejas
97803,20,28022,san blas-canillejas
97804,20,28022,san blas-canillejas
98715,15,28037,ciudad lineal
458306,3,28007,retiro
458502,4,28001,salamanca
458505,4,28001,salamanca
458571,4,28001,salamanca
65234,16,28043,hortaleza
78499,21,28042,barajas
109190,16,28043,hortaleza
109199,16,28043,hortaleza
109197,16,28043,hortaleza
7141903,3,28007,retiro
421320,9,28008,moncloa-aravaca
457857,3,28007,retiro
72940,21,28042,barajas
78770,16,28043,hortaleza
98631,20,28022,san blas-canillejas
98636,20,28022,san blas-canillejas
98642,15,28037,ciudad lineal
98645,15,28037,ciudad lineal
98638,15,28037,ciudad lineal
109204,16,28043,hortaleza
244235,13,28038,puente de vallecas
248041,13,28038,puente de vallecas
439966,9,28008,moncloa-aravaca
458421,5,28002,chamartin
458426,5,28002,chamartin
458452,5,28002,chamartin
458455,5,28002,chamartin
61945,20,28022,san blas-canillejas
73083,15,28037,ciudad lineal
88666,21,28042,barajas
98486,16,28043,hortaleza
98488,16,28043,hortaleza
98556,20,28022,san blas-canillejas
98558,15,28037,ciudad lineal
109163,16,28043,hortaleza
109164,16,28043,hortaleza
113757,20,28022,san blas-canillejas
113759,20,28022,san blas-canillejas
441775,9,28008,moncloa-aravaca
75981,21,28042,barajas
79118,20,28022,san blas-canillejas
92980,21,28042,barajas
98669,15,28037,ciudad lineal
98660,15,28037,ciudad lineal
458403,5,28002,chamartin
458404,5,28002,chamartin
458477,3,28007,retiro
458479,3,28007,retiro
60410,16,28043,hortaleza
63445,20,28022,san blas-canillejas
73171,21,28042,barajas
73178,15,28037,ciudad lineal
76180,15,28037,ciudad lineal
98370,16,28043,hortaleza
98377,16,28043,hortaleza
98500,16,28043,hortaleza
109146,16,28043,hortaleza
109148,16,28043,hortaleza
113772,20,28022,san blas-canillejas
113775,20,28022,san blas-canillejas
458509,3,28007,retiro
65236,21,28042,barajas
65238,16,28043,hortaleza
98209,20,28022,san blas-canillejas
98403,16,28043,hortaleza
109195,16,28043,hortaleza
458303,3,28007,retiro
458500,4,28001,salamanca
403034,9,28008,moncloa-aravaca
458614,5,28002,chamartin
458660,5,28002,chamartin
94510,20,28022,san blas-canillejas
94517,20,28022,san blas-canillejas
94519,20,28022,san blas-canillejas
94564,20,28022,san blas-canillejas
94563,20,28022,san blas-canillejas
94984,15,28037,ciudad lineal
96306,20,28022,san blas-canillejas
96308,15,28037,ciudad lineal
97801,20,28022,san blas-canillejas
97806,20,28022,san blas-canillejas
97808,20,28022,san blas-canillejas
98719,15,28037,ciudad lineal
98717,15,28037,ciudad lineal
458631,5,28002,chamartin
458636,5,28002,chamartin
458638,5,28002,chamartin
458642,5,28002,chamartin
92976,16,28043,hortaleza
92978,16,28043,hortaleza
94491,21,28042,barajas
94498,21,28042,barajas
94532,20,28022,san blas-canillejas
94535,20,28022,san blas-canillejas
94541,20,28022,san blas-canillejas
94548,20,28022,san blas-canillejas
94546,20,28022,san blas-canillejas
96323,15,28037,ciudad lineal
96324,15,28037,ciudad lineal
98691,15,28037,ciudad lineal
98732,15,28037,ciudad lineal
98735,15,28037,ciudad lineal
458645,5,28002,chamartin
458472,5,28002,chamartin
458475,3,28007,retiro
98301,21,28042,barajas
98502,16,28043,hortaleza
410144,9,28008,moncloa-aravaca
98066,15,28037,ciudad lineal
98068,15,28037,ciudad lineal
98665,15,28037,ciudad lineal
98662,15,28037,ciudad lineal
458423,5,28002,chamartin
458424,5,28002,chamartin
458450,5,28002,chamartin
458457,5,28002,chamartin
458459,5,28002,chamartin
88069,15,28037,ciudad lineal
98484,16,28043,hortaleza
98554,20,28022,san blas-canillejas
98553,20,28022,san blas-canillejas
457852,3,28007,retiro
98634,20,28022,san blas-canillejas
98633,15,28037,ciudad lineal
98640,15,28037,ciudad lineal
98647,15,28037,ciudad lineal
98649,15,28037,ciudad lineal
248039,13,28038,puente de vallecas
94494,21,28042,barajas
98737,15,28037,ciudad lineal
94522,20,28022,san blas-canillejas
98679,20,28022,san blas-canillejas
96871,16,28043,hortaleza
94482,21,28042,barajas
95548,15,28037,ciudad lineal
97807,20,28022,san blas-canillejas
94497,21,28042,barajas
98487,16,28043,hortaleza
98643,15,28037,ciudad lineal
244233,13,28038,puente de vallecas
98302,21,28042,barajas
96327,15,28037,ciudad lineal
94561,20,28022,san blas-canillejas
98667,15,28037,ciudad lineal
98379,16,28043,hortaleza
94496,21,28042,barajas
7186685,5,28002,chamartin
7938835,3,28007,retiro
7180028,21,28042,barajas
7180212,16,28043,hortaleza
7181356,15,28037,ciudad lineal
7182540,20,28022,san blas-canillejas
7180029,21,28042,barajas
7180213,16,28043,hortaleza
7186686,5,28002,chamartin
7180030,21,28042,barajas
7181357,15,28037,ciudad lineal
7182541,20,28022,san blas-canillejas
7186687,5,28002,chamartin
7180031,21,28042,barajas
349402,12,28026,usera
7180215,16,28043,hortaleza
7181358,15,28037,ciudad lineal
7182542,20,28022,san blas-canillejas
349493,12,28026,usera
349669,12,28026,usera
349670,12,28026,usera
349671,12,28026,usera
349672,12,28026,usera
349673,12,28026,usera
351418,12,28026,usera
352061,12,28026,usera
352062,12,28026,usera
352418,12,28026,usera
356658,12,28026,usera
352420,12,28026,usera
7180217,21,28042,barajas
354163,12,28026,usera
354164,12,28026,usera
354165,12,28026,usera
354166,12,28026,usera
354167,12,28026,usera
354282,12,28026,usera
354283,12,28026,usera
354284,12,28026,usera
354285,12,28026,usera
354286,12,28026,usera
354313,12,28026,usera
354314,12,28026,usera
354315,12,28026,usera
354316,12,28026,usera
354317,12,28026,usera
354332,12,28026,usera
354333,12,28026,usera
354334,12,28026,usera
354335,12,28026,usera
354336,12,28026,usera
354592,12,28026,usera
354593,12,28026,usera
354594,12,28026,usera
354595,12,28026,usera
354596,12,28026,usera
354783,12,28026,usera
355008,12,28026,usera
355009,12,28026,usera
355010,12,28026,usera
355011,12,28026,usera
355012,12,28026,usera
355013,12,28026,usera
355889,12,28026,usera
355911,12,28026,usera
355912,12,28026,usera
355913,12,28026,usera
355914,12,28026,usera
356206,12,28026,usera
356207,12,28026,usera
356208,12,28026,usera
356503,12,28026,usera
356504,12,28026,usera
356505,12,28026,usera
356506,12,28026,usera
356507,12,28026,usera
356508,12,28026,usera
356509,12,28026,usera
356510,12,28026,usera
356511,12,28026,usera
356512,12,28026,usera
356513,12,28026,usera
356514,12,28026,usera
356657,12,28026,usera
356659,12,28026,usera
356660,12,28026,usera
357032,12,28026,usera
357188,12,28026,usera
357189,12,28026,usera
357258,12,28026,usera
357600,12,28026,usera
357601,12,28026,usera
357602,12,28026,usera
357603,12,28026,usera
357881,12,28026,usera
357882,12,28026,usera
357883,12,28026,usera
357884,12,28026,usera
357885,12,28026,usera
357886,12,28026,usera
4749617,3,28007,retiro
358107,12,28026,usera
358108,12,28026,usera
358109,12,28026,usera
358110,12,28026,usera
358370,12,28026,usera
358371,12,28026,usera
358372,12,28026,usera
358373,12,28026,usera
358391,12,28026,usera
358392,12,28026,usera
358393,12,28026,usera
358394,12,28026,usera
358438,12,28026,usera
358439,12,28026,usera
358440,12,28026,usera
358484,12,28026,usera
358485,12,28026,usera
358487,12,28026,usera
358488,12,28026,usera
7186688,5,28002,chamartin
7180218,21,28042,barajas
7181359,15,28037,ciudad lineal
7182543,20,28022,san blas-canillejas
4749637,3,28007,retiro
4749639,3,28007,retiro
4749640,3,28007,retiro
4749638,3,28007,retiro
7186689,5,28002,chamartin
7180219,21,28042,barajas
7182545,15,28037,ciudad lineal
7186762,4,28001,salamanca
7180033,20,28022,san blas-canillejas
7180220,21,28042,barajas
7182546,15,28037,ciudad lineal
7180040,20,28022,san blas-canillejas
7186763,4,28001,salamanca
7180221,21,28042,barajas
7182547,15,28037,ciudad lineal
131019,4,28001,salamanca
131023,4,28001,salamanca
7186764,4,28001,salamanca
7180223,20,28022,san blas-canillejas
7182548,15,28037,ciudad lineal
7186765,4,28001,salamanca
7180237,20,28022,san blas-canillejas
7182549,15,28037,ciudad lineal
7180238,20,28022,san blas-canillejas
7186766,4,28001,salamanca
7180044,20,28022,san blas-canillejas
7180239,20,28022,san blas-canillejas
7180097,20,28022,san blas-canillejas
7180240,20,28022,san blas-canillejas
7180098,20,28022,san blas-canillejas
7180255,15,28037,ciudad lineal
7180258,15,28037,ciudad lineal
352063,12,28026,usera
352419,12,28026,usera
7180261,15,28037,ciudad lineal
7180262,15,28037,ciudad lineal
7180263,15,28037,ciudad lineal
7180273,15,28037,ciudad lineal
7180274,15,28037,ciudad lineal
7180275,15,28037,ciudad lineal
7180277,15,28037,ciudad lineal
7252506,4,28001,salamanca
7603370,9,28008,moncloa-aravaca
7252510,4,28001,salamanca
7502308,5,28002,chamartin
7252518,4,28001,salamanca
7502309,5,28002,chamartin
7252533,4,28001,salamanca
7502310,5,28002,chamartin
7252538,4,28001,salamanca
7502311,5,28002,chamartin
7502323,5,28002,chamartin
7502324,5,28002,chamartin
351785,12,28026,usera
351786,12,28026,usera
355837,12,28026,usera
357745,12,28026,usera
357748,12,28026,usera
357749,12,28026,usera
358287,12,28026,usera
358288,12,28026,usera
358289,12,28026,usera
358387,12,28026,usera
358389,12,28026,usera
358390,12,28026,usera
7185671,4,28001,salamanca
7185672,4,28001,salamanca
7185673,4,28001,salamanca
7185674,4,28001,salamanca
7185675,4,28001,salamanca
7862133,15,28037,ciudad lineal
7862134,15,28037,ciudad lineal
7862135,15,28037,ciudad lineal
7862136,15,28037,ciudad lineal
7862137,15,28037,ciudad lineal
7938836,3,28007,retiro
7938837,3,28007,retiro
457831,3,28007,retiro
457846,3,28007,retiro
457896,3,28007,retiro
457903,3,28007,retiro
457917,3,28007,retiro
457964,3,28007,retiro
457982,3,28007,retiro
457987,3,28007,retiro
458001,3,28007,retiro
458003,3,28007,retiro
458016,5,28002,chamartin
458020,4,28001,salamanca
458021,5,28002,chamartin
458024,5,28002,chamartin
458025,5,28002,chamartin
458027,5,28002,chamartin
458028,4,28001,salamanca
458030,5,28002,chamartin
458033,5,28002,chamartin
458036,4,28001,salamanca
458038,5,28002,chamartin
458042,5,28002,chamartin
458051,5,28002,chamartin
458055,5,28002,chamartin
458057,5,28002,chamartin
458062,5,28002,chamartin
458064,5,28002,chamartin
458067,5,28002,chamartin
458072,5,28002,chamartin
458074,4,28001,salamanca
458078,5,28002,chamartin
458083,5,28002,chamartin
458085,4,28001,salamanca
458086,5,28002,chamartin
458089,5,28002,chamartin
458093,5,28002,chamartin
458097,5,28002,chamartin
458104,5,28002,chamartin
458106,5,28002,chamartin
458108,5,28002,chamartin
458109,5,28002,chamartin
458112,5,28002,chamartin
458114,4,28001,salamanca
458116,5,28002,chamartin
458122,4,28001,salamanca
458127,4,28001,salamanca
458128,4,28001,salamanca
458130,4,28001,salamanca
458131,4,28001,salamanca
458133,4,28001,salamanca
457553,2,28045,arganzuela
457887,3,28007,retiro
457919,3,28007,retiro
457958,3,28007,retiro
457978,3,28007,retiro
457989,3,28007,retiro
458005,3,28007,retiro
458015,3,28007,retiro
458018,4,28001,salamanca
458019,4,28001,salamanca
458022,4,28001,salamanca
458026,4,28001,salamanca
458029,5,28002,chamartin
458031,5,28002,chamartin
458034,5,28002,chamartin
458035,5,28002,chamartin
458039,5,28002,chamartin
458045,5,28002,chamartin
458049,5,28002,chamartin
458052,5,28002,chamartin
458059,5,28002,chamartin
458063,5,28002,chamartin
458070,5,28002,chamartin
458077,5,28002,chamartin
458090,5,28002,chamartin
458094,5,28002,chamartin
458102,5,28002,chamartin
458107,4,28001,salamanca
458110,5,28002,chamartin
458115,5,28002,chamartin
458119,5,28002,chamartin
458124,4,28001,salamanca
458132,4,28001,salamanca
457992,8,28029,fuencarral-el pardo
3576128,21,28042,barajas
243969,14,28030,moratalaz
243972,14,28030,moratalaz
294894,14,28030,moratalaz
297955,14,28030,moratalaz
297972,14,28030,moratalaz
297973,14,28030,moratalaz
297974,14,28030,moratalaz
297975,14,28030,moratalaz
298488,14,28030,moratalaz
298489,14,28030,moratalaz
298490,14,28030,moratalaz
298491,14,28030,moratalaz
298492,14,28030,moratalaz
298685,14,28030,moratalaz
298688,14,28030,moratalaz
298689,14,28030,moratalaz
298690,14,28030,moratalaz
298691,14,28030,moratalaz
298693,14,28030,moratalaz
299741,14,28030,moratalaz
299742,14,28030,moratalaz
299743,14,28030,moratalaz
299744,14,28030,moratalaz
299745,14,28030,moratalaz
301964,14,28030,moratalaz
301965,14,28030,moratalaz
301966,14,28030,moratalaz
301967,14,28030,moratalaz
306529,14,28030,moratalaz
306530,14,28030,moratalaz
306531,14,28030,moratalaz
306532,14,28030,moratalaz
306533,14,28030,moratalaz
306572,14,28030,moratalaz
306573,14,28030,moratalaz
306574,14,28030,moratalaz
306575,14,28030,moratalaz
304566,14,28030,moratalaz
304567,14,28030,moratalaz
304568,14,28030,moratalaz
304570,14,28030,moratalaz
304571,14,28030,moratalaz
304576,14,28030,moratalaz
304577,14,28030,moratalaz
304579,14,28030,moratalaz
304580,14,28030,moratalaz
304581,14,28030,moratalaz
305321,14,28030,moratalaz
304569,14,28030,moratalaz
304578,14,28030,moratalaz
298219,14,28030,moratalaz
298220,14,28030,moratalaz
298221,14,28030,moratalaz
298223,14,28030,moratalaz
299578,14,28030,moratalaz
299579,14,28030,moratalaz
299580,14,28030,moratalaz
299581,14,28030,moratalaz
303762,14,28030,moratalaz
303763,14,28030,moratalaz
303764,14,28030,moratalaz
303765,14,28030,moratalaz
303766,14,28030,moratalaz
303767,14,28030,moratalaz
305736,14,28030,moratalaz
305737,14,28030,moratalaz
305738,14,28030,moratalaz
305739,14,28030,moratalaz
306066,14,28030,moratalaz
306067,14,28030,moratalaz
306068,14,28030,moratalaz
306069,14,28030,moratalaz
306214,14,28030,moratalaz
306215,14,28030,moratalaz
7938838,3,28007,retiro
8803070,8,28029,fuencarral-el pardo
8804543,10,28044,latina
8807285,1,28013,centro
8823952,8,28029,fuencarral-el pardo
306216,14,28030,moratalaz
306217,14,28030,moratalaz
7938839,3,28007,retiro
244701,14,28030,moratalaz
244702,14,28030,moratalaz
244703,14,28030,moratalaz
244704,14,28030,moratalaz
